,Open,High,Low,Close,Adj Close,Volume,Date
0,49.25,49.68,48.450001,49.200001,45.914551,128700.0,2017-07-07T00:00:00
1,49.049999,49.049999,48.0,48.099998,44.888008,121200.0,2017-07-10T00:00:00
2,48.049999,48.400002,47.150002,47.799999,44.608051,245400.0,2017-07-11T00:00:00
3,47.650002,48.200001,46.939999,47.200001,44.048103,191700.0,2017-07-12T00:00:00
4,47.400002,47.75,46.900002,47.25,44.094772,131100.0,2017-07-13T00:00:00
5,46.799999,46.98,46.049999,46.75,43.628166,444100.0,2017-07-14T00:00:00
6,46.700001,47.25,46.450001,46.849998,43.721485,186900.0,2017-07-17T00:00:00
7,46.450001,47.049999,46.200001,46.799999,43.67482,97800.0,2017-07-18T00:00:00
8,46.799999,47.349998,46.650002,47.099998,43.954784,81900.0,2017-07-19T00:00:00
9,47.099998,47.700001,46.799999,47.150002,44.00145,112200.0,2017-07-20T00:00:00
10,51.25,51.279999,46.349998,46.950001,43.814808,218100.0,2017-07-21T00:00:00
11,46.299999,47.25,46.150002,47.099998,43.954784,254500.0,2017-07-24T00:00:00
12,47.5,47.849998,46.900002,47.200001,44.048103,186300.0,2017-07-25T00:00:00
13,47.25,47.25,45.950001,45.950001,42.881584,135100.0,2017-07-26T00:00:00
14,46.0,46.450001,45.470001,46.150002,43.06823,142300.0,2017-07-27T00:00:00
15,46.0,46.200001,45.400002,45.75,42.694946,102000.0,2017-07-28T00:00:00
16,45.799999,46.299999,45.049999,45.799999,42.741596,142700.0,2017-07-31T00:00:00
17,46.099998,47.049999,45.849998,46.549999,43.441517,117200.0,2017-08-01T00:00:00
18,46.400002,46.599998,45.75,45.799999,42.741596,221600.0,2017-08-02T00:00:00
19,45.700001,46.150002,45.380001,45.450001,42.414978,111100.0,2017-08-03T00:00:00
20,45.849998,46.549999,45.599998,46.25,43.161549,120000.0,2017-08-04T00:00:00
21,46.299999,46.299999,45.25,45.349998,42.321644,195600.0,2017-08-07T00:00:00
22,45.150002,46.299999,45.0,45.650002,42.60162,97800.0,2017-08-08T00:00:00
23,45.099998,45.849998,44.68,44.849998,41.855045,142700.0,2017-08-09T00:00:00
24,44.400002,44.599998,43.599998,43.650002,40.735176,105200.0,2017-08-10T00:00:00
25,43.950001,44.049999,42.98,43.25,40.361881,122000.0,2017-08-11T00:00:00
26,43.5,45.150002,43.5,45.099998,42.088348,235200.0,2017-08-14T00:00:00
27,45.400002,45.599998,44.75,44.849998,41.855045,168600.0,2017-08-15T00:00:00
28,45.0,45.25,44.599998,45.0,41.995018,122000.0,2017-08-16T00:00:00
29,44.849998,45.0,43.450001,43.599998,40.688507,187700.0,2017-08-17T00:00:00
30,43.25,43.700001,43.150002,43.349998,40.455204,638800.0,2017-08-18T00:00:00
31,43.349998,43.599998,42.799999,43.450001,40.548534,108600.0,2017-08-21T00:00:00
32,43.700001,43.950001,43.450001,43.75,40.828499,76600.0,2017-08-22T00:00:00
33,43.299999,44.25,43.299999,43.700001,40.781826,67300.0,2017-08-23T00:00:00
34,44.0,44.900002,43.650002,44.400002,41.435089,215100.0,2017-08-24T00:00:00
35,44.599998,44.75,43.950001,44.400002,41.435089,108200.0,2017-08-25T00:00:00
36,44.549999,44.549999,44.049999,44.25,41.295105,99600.0,2017-08-28T00:00:00
37,43.700001,44.0,43.5,43.799999,40.875145,85300.0,2017-08-29T00:00:00
38,43.75,44.099998,43.5,43.650002,40.735176,94300.0,2017-08-30T00:00:00
39,43.799999,44.299999,43.580002,44.049999,41.108459,131500.0,2017-08-31T00:00:00
40,44.099998,44.900002,44.049999,44.75,41.761719,153900.0,2017-09-01T00:00:00
41,44.450001,44.450001,43.330002,43.349998,40.455204,277600.0,2017-09-05T00:00:00
42,43.849998,43.849998,42.75,42.799999,39.941929,111000.0,2017-09-06T00:00:00
43,42.75,42.75,41.18,41.400002,38.635426,89300.0,2017-09-07T00:00:00
44,41.599998,42.549999,41.25,41.950001,39.148693,129900.0,2017-09-08T00:00:00
45,42.400002,43.25,42.400002,42.900002,40.035248,116400.0,2017-09-11T00:00:00
46,43.099998,43.400002,41.049999,43.25,40.361881,233700.0,2017-09-12T00:00:00
47,43.200001,43.799999,43.099998,43.549999,40.641846,121300.0,2017-09-13T00:00:00
48,43.5,43.75,43.049999,43.200001,40.31522,68000.0,2017-09-14T00:00:00
49,43.200001,43.48,42.700001,43.349998,40.455204,479700.0,2017-09-15T00:00:00
50,43.450001,43.900002,43.349998,43.799999,40.875145,122600.0,2017-09-18T00:00:00
51,43.700001,44.150002,43.599998,44.0,41.061802,102600.0,2017-09-19T00:00:00
52,44.049999,45.25,43.650002,45.099998,42.088348,152900.0,2017-09-20T00:00:00
53,45.049999,45.950001,45.049999,45.799999,42.741596,183900.0,2017-09-21T00:00:00
54,45.75,45.849998,45.299999,45.400002,42.368309,187700.0,2017-09-22T00:00:00
55,45.299999,45.650002,44.849998,45.150002,42.135017,156600.0,2017-09-25T00:00:00
56,45.200001,45.549999,44.799999,45.450001,42.414978,166600.0,2017-09-26T00:00:00
57,45.900002,47.650002,45.799999,47.150002,44.00145,274500.0,2017-09-27T00:00:00
58,47.5,48.549999,47.150002,47.900002,44.796379,425600.0,2017-09-28T00:00:00
59,47.799999,48.599998,47.799999,48.0,44.889904,251100.0,2017-09-29T00:00:00
60,48.0,48.799999,47.400002,48.75,45.591301,265200.0,2017-10-02T00:00:00
61,49.049999,49.049999,48.0,48.5,45.357506,215600.0,2017-10-03T00:00:00
62,48.450001,48.450001,48.0,48.349998,45.217216,217400.0,2017-10-04T00:00:00
63,48.299999,49.150002,47.560001,48.650002,45.49778,164700.0,2017-10-05T00:00:00
64,48.650002,49.43,48.650002,49.400002,46.199188,177000.0,2017-10-06T00:00:00
65,49.400002,49.950001,49.0,49.849998,46.620026,239300.0,2017-10-09T00:00:00
66,49.900002,51.279999,49.860001,51.049999,47.742271,284500.0,2017-10-10T00:00:00
67,50.799999,51.150002,50.700001,50.700001,47.414955,227900.0,2017-10-11T00:00:00
68,50.75,51.099998,49.849998,49.950001,46.713547,151200.0,2017-10-12T00:00:00
69,49.5,49.93,48.099998,49.049999,45.871864,273600.0,2017-10-13T00:00:00
70,48.849998,50.25,48.849998,49.650002,46.432991,179100.0,2017-10-16T00:00:00
71,49.650002,50.25,48.599998,49.150002,45.965378,116100.0,2017-10-17T00:00:00
72,49.299999,49.700001,47.349998,49.450001,46.245949,122300.0,2017-10-18T00:00:00
