,Open,High,Low,Close,Adj Close,Volume,Date
0,37.490002,38.200001,37.209999,37.529999,37.529999,374000.0,2017-07-12T00:00:00
1,37.68,37.880001,36.790001,37.07,37.07,255600.0,2017-07-13T00:00:00
2,37.080002,37.310001,36.935001,36.959999,36.959999,183300.0,2017-07-14T00:00:00
3,36.950001,37.380001,36.66,37.259998,37.259998,390600.0,2017-07-17T00:00:00
4,37.130001,37.82,37.07,37.709999,37.709999,118400.0,2017-07-18T00:00:00
5,37.759998,38.240002,37.191002,38.009998,38.009998,130000.0,2017-07-19T00:00:00
6,38.049999,38.355999,37.544998,37.889999,37.889999,88800.0,2017-07-20T00:00:00
7,38.07,38.369999,37.66,37.900002,37.900002,108400.0,2017-07-21T00:00:00
8,37.939999,37.98,37.41,37.759998,37.759998,157300.0,2017-07-24T00:00:00
9,37.549999,37.689999,36.73,37.189999,37.189999,389000.0,2017-07-25T00:00:00
10,37.34,37.580002,36.880001,37.509998,37.509998,269400.0,2017-07-26T00:00:00
11,37.650002,38.240002,36.779999,37.290001,37.290001,450500.0,2017-07-27T00:00:00
12,37.169998,37.935001,36.240002,37.869999,37.869999,166400.0,2017-07-28T00:00:00
13,38.099998,38.16,37.863998,38.029999,38.029999,147100.0,2017-07-31T00:00:00
14,38.16,38.889999,37.889999,38.740002,38.740002,565300.0,2017-08-01T00:00:00
15,39.139999,39.220001,37.16,37.330002,37.330002,526000.0,2017-08-02T00:00:00
16,37.25,39.32,37.25,38.630001,38.630001,405800.0,2017-08-03T00:00:00
17,38.740002,39.040001,38.060001,38.790001,38.790001,278900.0,2017-08-04T00:00:00
18,38.799999,39.584,38.48,39.220001,39.220001,287900.0,2017-08-07T00:00:00
19,39.0,40.009998,38.549999,39.509998,39.509998,681700.0,2017-08-08T00:00:00
20,41.0,42.48,38.029999,41.470001,41.470001,1826000.0,2017-08-09T00:00:00
21,40.880001,41.860001,40.470001,40.549999,40.549999,503000.0,2017-08-10T00:00:00
22,40.360001,40.970001,39.5,40.799999,40.799999,1069600.0,2017-08-11T00:00:00
23,40.990002,42.16,40.959999,42.16,42.16,695500.0,2017-08-14T00:00:00
24,42.360001,42.438999,41.66,41.900002,41.900002,289500.0,2017-08-15T00:00:00
25,42.099998,42.84,41.810001,42.189999,42.189999,382800.0,2017-08-16T00:00:00
26,42.049999,42.419998,41.869999,42.189999,42.189999,300500.0,2017-08-17T00:00:00
27,42.59,42.830002,42.040001,42.68,42.68,384300.0,2017-08-18T00:00:00
28,42.700001,44.630001,42.650002,43.720001,43.720001,558000.0,2017-08-21T00:00:00
29,43.759998,44.73,43.529999,44.59,44.59,414400.0,2017-08-22T00:00:00
30,43.700001,44.700001,43.029999,44.509998,44.509998,607900.0,2017-08-23T00:00:00
31,43.27,44.279999,43.040001,43.330002,43.330002,657200.0,2017-08-24T00:00:00
