,Open,High,Low,Close,Adj Close,Volume,Date
0,54.599998,55.150002,54.25,54.450001,51.494766,45700.0,2017-07-12T00:00:00
1,54.450001,54.599998,53.549999,54.0,51.069191,85200.0,2017-07-13T00:00:00
2,53.799999,54.200001,52.73,53.900002,50.974621,130800.0,2017-07-14T00:00:00
3,53.75,53.900002,53.450001,53.549999,50.643612,122100.0,2017-07-17T00:00:00
4,53.549999,53.849998,53.099998,53.650002,50.73819,70300.0,2017-07-18T00:00:00
5,53.650002,54.099998,53.5,54.049999,51.116474,121300.0,2017-07-19T00:00:00
6,54.150002,54.549999,53.75,54.400002,51.447479,86300.0,2017-07-20T00:00:00
7,54.599998,54.650002,53.75,53.849998,50.92733,112300.0,2017-07-21T00:00:00
8,53.900002,54.450001,53.299999,53.700001,50.785469,90200.0,2017-07-24T00:00:00
9,54.099998,54.700001,53.950001,54.150002,51.211048,89300.0,2017-07-25T00:00:00
10,54.349998,54.349998,53.599998,54.099998,51.163765,87700.0,2017-07-26T00:00:00
11,54.349998,54.599998,53.900002,53.950001,51.021904,80400.0,2017-07-27T00:00:00
12,53.75,54.599998,53.700001,54.450001,51.494766,114200.0,2017-07-28T00:00:00
13,54.650002,54.650002,53.380001,53.5,50.596325,138100.0,2017-07-31T00:00:00
14,53.799999,53.799999,53.0,53.549999,50.643612,135900.0,2017-08-01T00:00:00
15,50.5,51.549999,49.5,50.599998,47.853725,423800.0,2017-08-02T00:00:00
16,50.650002,51.950001,50.650002,51.900002,49.083172,283400.0,2017-08-03T00:00:00
17,52.0,52.900002,51.200001,52.150002,49.319603,154200.0,2017-08-04T00:00:00
18,52.150002,52.849998,51.950001,52.200001,49.366886,117000.0,2017-08-07T00:00:00
19,52.150002,53.5,52.049999,52.5,49.650604,128800.0,2017-08-08T00:00:00
20,52.25,52.5,50.900002,51.0,48.232018,130600.0,2017-08-09T00:00:00
21,50.75,50.900002,50.299999,50.299999,47.570004,164700.0,2017-08-10T00:00:00
22,49.700001,50.700001,49.349998,50.349998,47.617287,122800.0,2017-08-11T00:00:00
23,50.75,51.5,50.75,51.349998,48.563019,194200.0,2017-08-14T00:00:00
24,51.450001,51.450001,50.549999,50.650002,47.900997,113700.0,2017-08-15T00:00:00
25,50.75,51.700001,50.549999,51.400002,48.610298,248300.0,2017-08-16T00:00:00
26,51.200001,51.200001,50.200001,50.25,47.522724,223900.0,2017-08-17T00:00:00
27,49.849998,50.5,49.200001,50.400002,47.664577,179600.0,2017-08-18T00:00:00
28,50.299999,51.150002,50.299999,50.900002,48.137436,112800.0,2017-08-21T00:00:00
29,51.099998,51.330002,50.799999,51.299999,48.515728,72500.0,2017-08-22T00:00:00
30,50.900002,51.200001,50.900002,51.099998,48.326591,84200.0,2017-08-23T00:00:00
31,51.25,51.599998,51.099998,51.400002,48.610298,95300.0,2017-08-24T00:00:00
32,51.599998,52.0,51.299999,51.75,48.941307,60100.0,2017-08-25T00:00:00
33,51.900002,52.200001,51.700001,52.049999,49.225029,110000.0,2017-08-28T00:00:00
34,51.700001,52.5,51.299999,52.299999,49.46146,81200.0,2017-08-29T00:00:00
35,52.299999,52.400002,51.950001,52.200001,49.366886,70800.0,2017-08-30T00:00:00
36,52.349998,53.700001,52.25,53.599998,50.690899,133400.0,2017-08-31T00:00:00
37,53.700001,54.099998,53.549999,53.950001,51.021904,86200.0,2017-09-01T00:00:00
38,53.75,54.099998,53.400002,53.700001,50.785469,68600.0,2017-09-05T00:00:00
39,54.049999,54.049999,52.75,52.900002,50.028896,88100.0,2017-09-06T00:00:00
40,53.0,53.0,52.099998,52.5,49.650604,69800.0,2017-09-07T00:00:00
41,52.25,53.25,51.849998,53.0,50.286297,66800.0,2017-09-08T00:00:00
42,53.349998,53.75,53.25,53.650002,50.903019,59000.0,2017-09-11T00:00:00
43,53.75,54.549999,53.75,54.450001,51.662052,87800.0,2017-09-12T00:00:00
44,54.299999,55.0,53.799999,54.900002,52.08902,72000.0,2017-09-13T00:00:00
45,54.799999,55.349998,54.599998,55.25,52.421093,72500.0,2017-09-14T00:00:00
46,55.349998,56.049999,55.099998,55.5,52.658291,329800.0,2017-09-15T00:00:00
47,55.599998,56.150002,55.349998,55.950001,53.085247,128800.0,2017-09-18T00:00:00
48,56.099998,56.400002,53.5,55.75,52.895493,335000.0,2017-09-19T00:00:00
