,Open,High,Low,Close,Adj Close,Volume,Date
0,56.099998,57.799999,55.400002,56.650002,56.650002,217300.0,2017-07-12T00:00:00
1,56.650002,57.549999,56.650002,57.349998,57.349998,381100.0,2017-07-13T00:00:00
2,57.299999,57.650002,56.049999,57.0,57.0,174000.0,2017-07-14T00:00:00
3,56.900002,57.849998,56.650002,57.599998,57.599998,212400.0,2017-07-17T00:00:00
4,57.200001,57.200001,56.0,56.25,56.25,126900.0,2017-07-18T00:00:00
5,56.599998,57.700001,56.5,57.299999,57.299999,112100.0,2017-07-19T00:00:00
6,57.400002,58.099998,56.650002,57.599998,57.599998,282400.0,2017-07-20T00:00:00
7,57.75,57.799999,56.5,57.349998,57.349998,260100.0,2017-07-21T00:00:00
8,57.150002,57.299999,56.349998,56.799999,56.799999,472800.0,2017-07-24T00:00:00
9,53.950001,54.849998,52.200001,53.5,53.5,759700.0,2017-07-25T00:00:00
10,53.25,53.950001,52.650002,53.799999,53.799999,398900.0,2017-07-26T00:00:00
11,53.900002,54.25,52.93,53.950001,53.950001,429100.0,2017-07-27T00:00:00
12,53.900002,55.349998,53.450001,55.200001,55.200001,179800.0,2017-07-28T00:00:00
13,55.400002,55.75,53.450001,54.0,54.0,287800.0,2017-07-31T00:00:00
14,54.099998,54.799999,53.099998,54.549999,54.549999,240400.0,2017-08-01T00:00:00
15,54.200001,54.299999,53.25,53.450001,53.450001,248000.0,2017-08-02T00:00:00
16,53.5,54.349998,53.299999,53.349998,53.349998,144700.0,2017-08-03T00:00:00
17,53.400002,54.349998,53.200001,54.25,54.25,122100.0,2017-08-04T00:00:00
18,54.25,54.549999,53.849998,54.200001,54.200001,111300.0,2017-08-07T00:00:00
19,54.25,54.75,52.799999,52.950001,52.950001,116900.0,2017-08-08T00:00:00
20,52.700001,53.599998,52.049999,53.0,53.0,128300.0,2017-08-09T00:00:00
21,52.849998,53.400002,51.75,51.950001,51.950001,163100.0,2017-08-10T00:00:00
22,51.299999,52.450001,51.049999,52.25,52.25,195800.0,2017-08-11T00:00:00
23,52.599998,52.900002,51.849998,51.900002,51.900002,347600.0,2017-08-14T00:00:00
24,51.799999,52.599998,50.700001,51.200001,51.200001,172400.0,2017-08-15T00:00:00
25,51.599998,51.799999,51.0,51.200001,51.200001,193700.0,2017-08-16T00:00:00
26,51.099998,51.450001,49.900002,50.150002,50.150002,204200.0,2017-08-17T00:00:00
27,49.650002,50.75,49.099998,50.650002,50.650002,157600.0,2017-08-18T00:00:00
28,50.599998,51.400002,50.25,50.849998,50.849998,103700.0,2017-08-21T00:00:00
29,50.950001,51.380001,50.849998,51.25,51.25,159400.0,2017-08-22T00:00:00
30,51.049999,51.650002,50.799999,50.900002,50.900002,202100.0,2017-08-23T00:00:00
31,51.349998,52.299999,50.349998,50.75,50.75,139000.0,2017-08-24T00:00:00
32,50.900002,51.459999,50.700001,51.099998,51.099998,61300.0,2017-08-25T00:00:00
33,51.299999,51.5,50.299999,51.0,51.0,167200.0,2017-08-28T00:00:00
34,50.400002,51.349998,50.299999,50.849998,50.849998,111500.0,2017-08-29T00:00:00
35,51.0,52.25,50.650002,52.150002,52.150002,109900.0,2017-08-30T00:00:00
36,52.450001,54.099998,51.450001,53.849998,53.849998,149700.0,2017-08-31T00:00:00
37,53.950001,54.849998,53.549999,54.400002,54.400002,100000.0,2017-09-01T00:00:00
38,54.299999,54.799999,53.900002,54.700001,54.700001,113200.0,2017-09-05T00:00:00
39,54.950001,55.0,54.0,54.25,54.25,217800.0,2017-09-06T00:00:00
40,54.349998,54.900002,53.849998,54.799999,54.799999,126100.0,2017-09-07T00:00:00
41,54.650002,56.150002,54.549999,56.0,56.0,216900.0,2017-09-08T00:00:00
42,56.299999,57.099998,56.099998,56.950001,56.950001,305600.0,2017-09-11T00:00:00
43,57.200001,58.0,56.950001,57.599998,57.599998,119200.0,2017-09-12T00:00:00
44,57.450001,59.93,57.450001,59.150002,59.150002,266500.0,2017-09-13T00:00:00
45,59.099998,59.299999,58.299999,58.450001,58.450001,153600.0,2017-09-14T00:00:00
46,58.450001,59.099998,58.150002,58.450001,58.450001,353100.0,2017-09-15T00:00:00
47,58.549999,58.849998,58.0,58.150002,58.150002,128000.0,2017-09-18T00:00:00
48,58.450001,59.150002,58.049999,58.450001,58.450001,79000.0,2017-09-19T00:00:00
49,58.25,59.349998,58.099998,58.75,58.75,97900.0,2017-09-20T00:00:00
50,58.950001,59.049999,58.400002,58.400002,58.400002,164000.0,2017-09-21T00:00:00
51,58.650002,60.599998,58.650002,59.599998,59.599998,330500.0,2017-09-22T00:00:00
52,59.450001,60.900002,59.450001,60.150002,60.150002,177400.0,2017-09-25T00:00:00
53,60.25,61.799999,60.25,61.599998,61.599998,116200.0,2017-09-26T00:00:00
54,61.950001,62.099998,60.549999,61.5,61.5,174800.0,2017-09-27T00:00:00
55,61.349998,61.75,60.25,61.450001,61.450001,136000.0,2017-09-28T00:00:00
56,61.450001,61.75,60.599998,61.099998,61.099998,150300.0,2017-09-29T00:00:00
57,61.150002,62.0,60.650002,61.900002,61.900002,248900.0,2017-10-02T00:00:00
58,62.150002,62.650002,61.599998,62.299999,62.299999,316000.0,2017-10-03T00:00:00
59,62.099998,62.299999,61.549999,61.700001,61.700001,84000.0,2017-10-04T00:00:00
60,61.599998,61.950001,61.150002,61.799999,61.799999,158300.0,2017-10-05T00:00:00
61,61.599998,62.200001,61.349998,61.75,61.75,117700.0,2017-10-06T00:00:00
62,61.75,61.75,60.400002,60.650002,60.650002,115700.0,2017-10-09T00:00:00
