,Open,High,Low,Close,Adj Close,Volume,Date
0,69.989998,71.669998,69.800003,70.839996,70.365959,551600.0,2017-07-12T00:00:00
1,70.940002,71.160004,69.980003,70.639999,70.167313,313900.0,2017-07-13T00:00:00
2,71.010002,71.650002,70.010002,71.589996,71.110939,357300.0,2017-07-14T00:00:00
3,71.769997,72.25,71.0,72.019997,71.538071,308500.0,2017-07-17T00:00:00
4,71.849998,73.389999,71.059998,73.309998,72.819443,467000.0,2017-07-18T00:00:00
5,73.800003,76.120003,73.75,76.110001,75.600708,617000.0,2017-07-19T00:00:00
6,76.300003,76.550003,75.099998,75.769997,75.262978,487900.0,2017-07-20T00:00:00
7,75.830002,75.830002,74.040001,75.010002,74.508057,348600.0,2017-07-21T00:00:00
8,74.650002,75.589996,74.5,75.010002,74.508057,373600.0,2017-07-24T00:00:00
9,75.110001,75.110001,73.599998,74.57,74.070999,322800.0,2017-07-25T00:00:00
10,74.830002,76.160004,74.720001,75.360001,74.855728,342600.0,2017-07-26T00:00:00
11,75.739998,75.790001,72.449997,73.309998,72.819443,473100.0,2017-07-27T00:00:00
12,72.919998,73.860001,71.849998,72.169998,71.687073,392800.0,2017-07-28T00:00:00
13,72.389999,73.269997,72.010002,72.550003,72.064529,555500.0,2017-07-31T00:00:00
14,74.980003,75.879997,70.120003,72.389999,71.905586,979000.0,2017-08-01T00:00:00
15,72.580002,72.970001,69.830002,70.660004,70.18718,534100.0,2017-08-02T00:00:00
16,70.580002,71.580002,68.410004,68.529999,68.071419,523300.0,2017-08-03T00:00:00
17,68.540001,69.830002,67.379997,69.309998,68.846199,631500.0,2017-08-04T00:00:00
18,69.660004,71.669998,69.349998,71.349998,70.872551,464000.0,2017-08-07T00:00:00
19,71.220001,72.349998,70.589996,70.720001,70.246765,433700.0,2017-08-08T00:00:00
20,69.739998,71.099998,69.169998,70.209999,69.740189,493400.0,2017-08-09T00:00:00
21,69.610001,70.489998,69.260002,69.449997,68.98526,473500.0,2017-08-10T00:00:00
22,69.510002,71.370003,69.459999,71.169998,70.693756,343000.0,2017-08-11T00:00:00
23,72.120003,72.720001,71.779999,72.610001,72.12413,361000.0,2017-08-14T00:00:00
24,72.860001,73.099998,71.75,71.839996,71.359276,238500.0,2017-08-15T00:00:00
25,72.089996,73.290001,71.760002,72.440002,71.955269,237400.0,2017-08-16T00:00:00
26,71.93,72.650002,70.309998,70.370003,69.899117,217500.0,2017-08-17T00:00:00
27,70.220001,71.419998,70.220001,71.080002,70.604362,286100.0,2017-08-18T00:00:00
28,71.089996,71.480003,69.25,70.099998,69.63092,243700.0,2017-08-21T00:00:00
29,70.57,72.540001,70.32,72.400002,71.915527,263100.0,2017-08-22T00:00:00
30,71.529999,71.900002,70.32,70.529999,70.058037,230000.0,2017-08-23T00:00:00
31,70.940002,71.690002,70.25,71.230003,70.753357,212500.0,2017-08-24T00:00:00
32,71.699997,71.699997,70.019997,70.540001,70.067978,208100.0,2017-08-25T00:00:00
33,70.830002,71.160004,70.220001,71.110001,70.634163,230300.0,2017-08-28T00:00:00
34,70.169998,72.230003,70.0,71.870003,71.389084,283800.0,2017-08-29T00:00:00
35,71.870003,73.290001,71.790001,73.059998,72.571106,163800.0,2017-08-30T00:00:00
36,73.43,73.870003,72.860001,73.540001,73.04789,244400.0,2017-08-31T00:00:00
37,74.0,74.739998,73.300003,74.559998,74.061073,225500.0,2017-09-01T00:00:00
38,74.370003,74.510002,72.019997,73.029999,72.541313,276400.0,2017-09-05T00:00:00
39,73.220001,73.709999,71.919998,72.860001,72.372452,378400.0,2017-09-06T00:00:00
40,72.959999,73.839996,72.290001,73.68,73.186966,204800.0,2017-09-07T00:00:00
41,73.190002,73.199997,71.489998,71.57,71.09108,220600.0,2017-09-08T00:00:00
42,72.529999,74.290001,72.5,73.989998,73.494888,272400.0,2017-09-11T00:00:00
43,74.110001,75.190002,73.889999,75.089996,74.587524,245600.0,2017-09-12T00:00:00
44,74.699997,75.379997,73.760002,74.980003,74.478264,190500.0,2017-09-13T00:00:00
45,74.610001,76.160004,74.610001,75.279999,74.776245,195500.0,2017-09-14T00:00:00
46,74.970001,76.07,74.480003,75.779999,75.272911,440800.0,2017-09-15T00:00:00
