,Open,High,Low,Close,Adj Close,Volume,Date
0,46.189999,46.970001,46.0,46.709999,38.585732,198500.0,2017-07-12T00:00:00
1,46.700001,46.82,46.0,46.150002,38.123138,168100.0,2017-07-13T00:00:00
2,46.330002,47.139999,46.330002,46.880001,38.726166,148800.0,2017-07-14T00:00:00
3,46.880001,47.580002,46.650002,47.150002,38.949207,300000.0,2017-07-17T00:00:00
4,47.75,47.75,47.080002,47.400002,39.155724,201000.0,2017-07-18T00:00:00
5,47.490002,47.639999,47.310001,47.459999,39.205284,153300.0,2017-07-19T00:00:00
6,47.66,47.75,47.200001,47.25,39.031803,163400.0,2017-07-20T00:00:00
7,47.98,47.98,46.959999,47.25,39.031803,165900.0,2017-07-21T00:00:00
8,47.380001,47.380001,46.82,46.98,38.808781,209700.0,2017-07-24T00:00:00
9,47.41,48.150002,46.5,47.779999,39.469627,441200.0,2017-07-25T00:00:00
10,47.91,49.09,47.810001,48.939999,40.427872,364700.0,2017-07-26T00:00:00
11,48.759998,49.299999,48.549999,49.040001,40.510479,271600.0,2017-07-27T00:00:00
12,49.040001,49.540001,48.869999,49.169998,40.617867,226600.0,2017-07-28T00:00:00
13,49.169998,49.27,48.75,49.169998,40.617867,144900.0,2017-07-31T00:00:00
14,49.419998,49.779999,49.110001,49.310001,40.733513,178200.0,2017-08-01T00:00:00
15,49.200001,49.23,48.689999,49.009998,40.485695,146400.0,2017-08-02T00:00:00
16,48.939999,49.720001,48.93,49.57,40.948296,358800.0,2017-08-03T00:00:00
17,49.439999,50.18,49.099998,49.669998,41.030891,215000.0,2017-08-04T00:00:00
18,49.830002,49.830002,49.150002,49.41,40.81612,121600.0,2017-08-07T00:00:00
19,49.27,49.700001,49.27,49.59,40.964817,170800.0,2017-08-08T00:00:00
20,49.650002,49.759998,49.150002,49.330002,40.750034,107300.0,2017-08-09T00:00:00
21,49.34,49.57,49.0,49.16,40.6096,89700.0,2017-08-10T00:00:00
22,48.790001,48.799999,48.150002,48.509998,40.072662,142400.0,2017-08-11T00:00:00
23,48.68,49.41,48.560001,49.23,40.667435,123800.0,2017-08-14T00:00:00
24,49.02,49.029999,48.07,48.82,40.328739,159000.0,2017-08-15T00:00:00
25,48.889999,49.41,48.619999,49.029999,40.50222,191900.0,2017-08-16T00:00:00
26,48.950001,49.439999,48.779999,48.799999,40.312214,105000.0,2017-08-17T00:00:00
27,48.52,48.970001,48.189999,48.830002,40.336987,150900.0,2017-08-18T00:00:00
28,48.790001,49.990002,48.790001,49.66,41.022636,195600.0,2017-08-21T00:00:00
29,49.77,49.919998,49.029999,49.400002,40.807873,93700.0,2017-08-22T00:00:00
30,49.279999,49.720001,49.049999,49.630001,40.997868,78600.0,2017-08-23T00:00:00
31,49.759998,50.049999,49.389999,49.41,40.81612,130400.0,2017-08-24T00:00:00
32,49.599998,49.599998,49.0,49.380001,40.791336,105400.0,2017-08-25T00:00:00
33,49.34,49.529999,48.77,48.950001,40.436131,135200.0,2017-08-28T00:00:00
34,48.82,49.310001,48.82,49.040001,40.510479,108300.0,2017-08-29T00:00:00
35,48.939999,49.080002,48.610001,48.98,40.460911,100800.0,2017-08-30T00:00:00
36,49.029999,50.259998,49.0,50.119999,41.402634,409100.0,2017-08-31T00:00:00
37,50.119999,50.380001,49.939999,50.259998,41.51828,107100.0,2017-09-01T00:00:00
38,50.400002,50.810001,50.110001,50.240002,41.501759,146700.0,2017-09-05T00:00:00
39,50.290001,50.650002,50.080002,50.130001,41.410889,142200.0,2017-09-06T00:00:00
40,50.400002,50.59,50.110001,50.48,41.700027,110200.0,2017-09-07T00:00:00
41,50.290001,50.639999,50.150002,50.5,41.716541,162700.0,2017-09-08T00:00:00
42,50.439999,50.849998,50.290001,50.59,41.790874,127900.0,2017-09-11T00:00:00
43,50.450001,50.669998,50.130001,50.209999,41.476974,287900.0,2017-09-12T00:00:00
44,50.220001,50.450001,49.98,50.150002,41.427414,111200.0,2017-09-13T00:00:00
45,50.0,50.970001,49.98,50.889999,42.038708,134800.0,2017-09-14T00:00:00
46,51.029999,51.07,50.290001,51.02,42.146107,429000.0,2017-09-15T00:00:00
47,51.009998,51.279999,50.860001,50.939999,42.080009,265600.0,2017-09-18T00:00:00
48,50.959999,51.209999,50.57,50.77,41.939579,131500.0,2017-09-19T00:00:00
49,50.75,50.91,49.939999,50.23,41.493492,152300.0,2017-09-20T00:00:00
50,50.18,50.630001,50.049999,50.07,41.361324,177100.0,2017-09-21T00:00:00
51,50.169998,50.419998,49.639999,49.720001,41.072197,96200.0,2017-09-22T00:00:00
52,49.619999,50.34,49.380001,49.950001,41.262207,127000.0,2017-09-25T00:00:00
53,50.040001,50.150002,49.75,49.77,41.113503,108100.0,2017-09-26T00:00:00
54,49.52,49.52,46.52,49.299999,40.725258,242800.0,2017-09-27T00:00:00
55,48.709999,49.41,48.470001,49.380001,41.213509,121300.0,2017-09-28T00:00:00
56,49.389999,49.630001,48.919998,49.080002,40.963116,127700.0,2017-09-29T00:00:00
57,49.169998,49.880001,49.110001,49.700001,41.480576,136200.0,2017-10-02T00:00:00
58,49.810001,49.869999,49.18,49.630001,41.422161,132300.0,2017-10-03T00:00:00
59,49.650002,49.650002,49.07,49.400002,41.23019,225100.0,2017-10-04T00:00:00
60,49.400002,49.740002,49.060001,49.32,41.163425,97400.0,2017-10-05T00:00:00
61,48.91,49.07,48.259998,49.02,40.913052,177600.0,2017-10-06T00:00:00
62,48.919998,49.450001,48.919998,49.34,41.180119,104400.0,2017-10-09T00:00:00
63,49.509998,49.880001,49.279999,49.560001,41.363743,71100.0,2017-10-10T00:00:00
64,49.650002,50.049999,49.349998,49.400002,41.23019,140400.0,2017-10-11T00:00:00
65,49.299999,49.57,49.189999,49.400002,41.23019,142400.0,2017-10-12T00:00:00
66,49.490002,49.82,49.400002,49.75,41.52232,140200.0,2017-10-13T00:00:00
67,49.639999,50.209999,49.34,49.919998,41.664204,172600.0,2017-10-16T00:00:00
68,49.810001,50.220001,49.220001,50.189999,41.889549,120300.0,2017-10-17T00:00:00
69,50.139999,50.580002,49.759998,50.349998,42.02309,200600.0,2017-10-18T00:00:00
70,50.119999,50.529999,49.98,50.279999,41.964661,138700.0,2017-10-19T00:00:00
71,50.34,50.34,49.470001,49.52,41.33036,247700.0,2017-10-20T00:00:00
72,49.59,49.810001,48.830002,49.060001,40.94643,217600.0,2017-10-23T00:00:00
73,49.189999,49.939999,48.259998,49.16,41.029888,230200.0,2017-10-24T00:00:00
74,49.130001,49.259998,47.509998,47.91,39.986618,201100.0,2017-10-25T00:00:00
75,48.209999,48.209999,46.950001,47.119999,39.327267,348200.0,2017-10-26T00:00:00
76,46.919998,47.310001,46.43,47.200001,39.394032,419000.0,2017-10-27T00:00:00
77,47.110001,47.5,46.869999,47.259998,39.444111,165800.0,2017-10-30T00:00:00
78,47.41,47.43,46.939999,47.290001,39.469158,136700.0,2017-10-31T00:00:00
79,47.549999,47.799999,47.240002,47.580002,39.711189,127200.0,2017-11-01T00:00:00
80,47.610001,48.52,47.490002,48.169998,40.203617,187900.0,2017-11-02T00:00:00
81,48.07,48.400002,47.810001,48.009998,40.070072,100000.0,2017-11-03T00:00:00
82,48.07,48.450001,47.860001,48.18,40.21196,106300.0,2017-11-06T00:00:00
83,48.09,48.950001,48.07,48.720001,40.662659,170800.0,2017-11-07T00:00:00
84,48.66,49.799999,48.57,49.02,40.913052,177400.0,2017-11-08T00:00:00
85,48.849998,49.369999,48.59,48.900002,40.812893,119000.0,2017-11-09T00:00:00
86,48.66,49.27,48.66,48.669998,40.620922,164000.0,2017-11-10T00:00:00
87,48.799999,49.529999,48.560001,49.48,41.296967,267100.0,2017-11-13T00:00:00
88,49.400002,49.790001,49.25,49.389999,41.221848,137200.0,2017-11-14T00:00:00
89,49.380001,49.91,48.849998,49.02,40.913052,148000.0,2017-11-15T00:00:00
90,49.16,49.619999,49.029999,49.540001,41.347034,130800.0,2017-11-16T00:00:00
91,49.380001,49.73,49.25,49.59,41.388786,395000.0,2017-11-17T00:00:00
92,49.650002,49.720001,49.389999,49.52,41.33036,126600.0,2017-11-20T00:00:00
93,49.599998,49.790001,49.470001,49.68,41.463886,158900.0,2017-11-21T00:00:00
94,49.610001,50.09,49.610001,49.849998,41.605774,78100.0,2017-11-22T00:00:00
95,49.939999,50.32,49.939999,50.189999,41.889549,65500.0,2017-11-24T00:00:00
96,50.150002,50.279999,49.57,49.630001,41.422161,102300.0,2017-11-27T00:00:00
97,49.66,49.91,49.200001,49.529999,41.338696,130000.0,2017-11-28T00:00:00
98,49.349998,49.790001,49.330002,49.41,41.238552,152100.0,2017-11-29T00:00:00
99,49.48,49.849998,49.009998,49.439999,41.263584,193800.0,2017-11-30T00:00:00
100,49.75,49.779999,48.650002,49.490002,41.305313,168200.0,2017-12-01T00:00:00
101,49.610001,50.0,49.169998,49.220001,41.079964,1643500.0,2017-12-04T00:00:00
102,49.200001,49.27,48.73,48.790001,40.721077,97100.0,2017-12-05T00:00:00
103,48.77,48.950001,48.360001,48.869999,40.787849,140600.0,2017-12-06T00:00:00
104,48.740002,49.560001,48.619999,49.439999,41.263584,223600.0,2017-12-07T00:00:00
105,49.68,50.139999,49.049999,49.689999,41.472225,180100.0,2017-12-08T00:00:00
106,49.650002,49.939999,49.450001,49.689999,41.472225,204800.0,2017-12-11T00:00:00
107,49.380001,50.43,49.380001,50.189999,41.889549,212000.0,2017-12-12T00:00:00
108,50.34,51.48,50.299999,51.18,42.715816,236700.0,2017-12-13T00:00:00
109,51.02,51.349998,50.759998,51.27,42.790928,242600.0,2017-12-14T00:00:00
110,51.349998,51.959999,51.349998,51.689999,43.141476,565800.0,2017-12-15T00:00:00
111,51.689999,53.09,51.619999,52.689999,43.976097,540000.0,2017-12-18T00:00:00
112,52.77,53.650002,51.75,52.009998,43.841225,653900.0,2017-12-19T00:00:00
113,52.150002,52.610001,51.220001,51.290001,43.234314,344400.0,2017-12-20T00:00:00
114,51.419998,51.419998,50.43,50.689999,42.728546,269400.0,2017-12-21T00:00:00
115,50.720001,51.0,50.450001,50.73,42.76226,166900.0,2017-12-22T00:00:00
116,50.950001,51.200001,50.34,50.959999,42.956146,128600.0,2017-12-26T00:00:00
117,51.220001,51.41,51.049999,51.220001,43.17532,104900.0,2017-12-27T00:00:00
118,51.450001,51.52,51.040001,51.48,43.394466,104200.0,2017-12-28T00:00:00
119,51.669998,51.77,51.360001,51.439999,43.360764,109100.0,2017-12-29T00:00:00
120,51.610001,51.849998,51.049999,51.43,43.352325,319400.0,2018-01-02T00:00:00
121,51.419998,51.810001,50.990002,51.34,43.276459,183700.0,2018-01-03T00:00:00
122,51.41,51.41,49.970001,50.509998,42.57682,286600.0,2018-01-04T00:00:00
123,50.549999,50.919998,50.220001,50.57,42.627388,143900.0,2018-01-05T00:00:00
124,50.509998,50.689999,50.200001,50.529999,42.593685,132600.0,2018-01-08T00:00:00
125,50.439999,50.439999,49.52,50.150002,42.273357,153800.0,2018-01-09T00:00:00
126,49.970001,49.970001,49.279999,49.75,41.936192,178200.0,2018-01-10T00:00:00
127,49.689999,50.060001,49.509998,49.580002,41.792889,173200.0,2018-01-11T00:00:00
128,49.560001,49.599998,48.919998,48.970001,41.278702,150700.0,2018-01-12T00:00:00
129,49.029999,49.860001,48.880001,48.900002,41.219681,222500.0,2018-01-16T00:00:00
130,49.09,49.540001,48.880001,49.299999,41.55685,161000.0,2018-01-17T00:00:00
131,49.09,49.470001,48.860001,49.279999,41.539997,225500.0,2018-01-18T00:00:00
132,49.119999,49.73,49.119999,49.73,41.919331,193400.0,2018-01-19T00:00:00
133,49.68,49.950001,49.57,49.82,41.99519,135900.0,2018-01-22T00:00:00
134,49.849998,50.68,49.790001,50.610001,42.661114,121300.0,2018-01-23T00:00:00
135,50.560001,50.790001,49.889999,49.959999,42.113209,127100.0,2018-01-24T00:00:00
136,49.759998,50.119999,49.27,49.700001,41.894043,200900.0,2018-01-25T00:00:00
137,49.790001,49.790001,49.07,49.189999,41.464134,141000.0,2018-01-26T00:00:00
138,49.07,49.07,47.790001,48.200001,40.629639,178500.0,2018-01-29T00:00:00
139,48.07,48.310001,47.650002,47.869999,40.351456,155300.0,2018-01-30T00:00:00
140,48.139999,48.560001,47.830002,48.139999,40.579044,449300.0,2018-01-31T00:00:00
141,48.080002,48.5,47.41,47.610001,40.13229,259000.0,2018-02-01T00:00:00
142,47.529999,47.900002,46.720001,47.450001,39.997437,247200.0,2018-02-02T00:00:00
143,47.110001,47.849998,45.880001,45.889999,38.682442,224400.0,2018-02-05T00:00:00
144,45.389999,46.279999,44.470001,45.470001,38.328407,174900.0,2018-02-06T00:00:00
145,45.389999,46.259998,45.389999,45.43,38.294697,122100.0,2018-02-07T00:00:00
146,45.41,45.68,44.23,44.27,37.316883,186400.0,2018-02-08T00:00:00
147,44.48,45.810001,44.220001,45.290001,38.176678,254200.0,2018-02-09T00:00:00
148,45.389999,45.459999,43.740002,45.330002,38.2104,200700.0,2018-02-12T00:00:00
149,45.32,45.799999,44.759998,45.450001,38.311562,95800.0,2018-02-13T00:00:00
150,45.18,45.34,44.369999,44.75,37.7215,153300.0,2018-02-14T00:00:00
151,44.919998,45.669998,44.919998,45.560001,38.404274,193800.0,2018-02-15T00:00:00
152,45.52,46.889999,45.279999,46.560001,39.247211,329300.0,2018-02-16T00:00:00
153,46.279999,46.709999,45.73,45.830002,38.63187,184300.0,2018-02-20T00:00:00
154,45.990002,46.299999,45.049999,45.060001,37.9828,112400.0,2018-02-21T00:00:00
155,45.259998,45.919998,45.130001,45.919998,38.707729,187700.0,2018-02-22T00:00:00
156,46.150002,47.939999,45.150002,47.73,40.233444,286800.0,2018-02-23T00:00:00
157,47.919998,48.0,47.099998,47.549999,40.081715,302100.0,2018-02-26T00:00:00
158,47.380001,47.950001,47.130001,47.139999,39.736115,233300.0,2018-02-27T00:00:00
159,47.490002,47.639999,47.060001,47.099998,39.702393,188800.0,2018-02-28T00:00:00
160,47.130001,47.599998,46.849998,47.240002,39.820423,217300.0,2018-03-01T00:00:00
161,47.369999,48.240002,46.830002,48.220001,40.646492,250900.0,2018-03-02T00:00:00
162,48.040001,48.400002,47.27,47.700001,40.208172,219300.0,2018-03-05T00:00:00
163,47.790001,48.880001,47.299999,48.73,41.076397,181000.0,2018-03-06T00:00:00
164,48.52,49.43,48.52,49.290001,41.548443,148700.0,2018-03-07T00:00:00
165,49.450001,49.450001,48.639999,48.880001,41.202827,129200.0,2018-03-08T00:00:00
166,48.849998,49.02,48.310001,49.0,41.303989,167700.0,2018-03-09T00:00:00
167,48.950001,49.77,48.919998,49.48,41.70858,154100.0,2018-03-12T00:00:00
168,49.700001,49.900002,49.099998,49.25,41.514717,139800.0,2018-03-13T00:00:00
169,47.75,48.740002,47.75,47.959999,40.427326,1861500.0,2018-03-14T00:00:00
170,47.990002,48.34,47.82,47.919998,40.393608,489800.0,2018-03-15T00:00:00
171,47.959999,48.130001,47.380001,47.990002,40.452599,774800.0,2018-03-16T00:00:00
172,47.959999,47.959999,47.220001,47.639999,40.157589,219500.0,2018-03-19T00:00:00
173,47.75,47.75,46.84,47.439999,39.988998,320300.0,2018-03-20T00:00:00
174,47.470001,47.810001,46.880001,47.119999,39.719261,254200.0,2018-03-21T00:00:00
175,47.0,48.25,47.0,47.540001,40.073299,543600.0,2018-03-22T00:00:00
176,47.68,47.73,46.349998,46.5,39.196636,262700.0,2018-03-23T00:00:00
177,46.779999,47.099998,46.27,47.02,39.634968,294400.0,2018-03-26T00:00:00
178,47.200001,47.869999,46.619999,47.41,39.963711,279800.0,2018-03-27T00:00:00
179,47.040001,48.389999,47.040001,48.200001,41.080208,298700.0,2018-03-28T00:00:00
180,48.389999,48.610001,47.84,48.040001,40.94384,255300.0,2018-03-29T00:00:00
181,47.91,48.209999,47.279999,47.650002,40.611446,261900.0,2018-04-02T00:00:00
182,47.799999,48.959999,47.380001,48.759998,41.557487,267900.0,2018-04-03T00:00:00
183,48.5,49.419998,48.240002,49.27,41.992146,272700.0,2018-04-04T00:00:00
184,49.450001,49.599998,48.59,49.18,41.915455,181000.0,2018-04-05T00:00:00
185,49.18,49.830002,49.18,49.5,42.188179,322700.0,2018-04-06T00:00:00
186,49.52,49.790001,49.049999,49.27,41.992146,286400.0,2018-04-09T00:00:00
187,49.470001,49.540001,48.73,49.18,41.915455,236300.0,2018-04-10T00:00:00
188,49.029999,49.400002,48.759998,48.900002,41.676815,369200.0,2018-04-11T00:00:00
189,48.950001,48.98,47.66,47.880001,40.807468,173900.0,2018-04-12T00:00:00
190,47.98,48.450001,47.68,48.43,41.276234,128200.0,2018-04-13T00:00:00
191,48.5,49.07,48.200001,48.93,41.702377,163700.0,2018-04-16T00:00:00
192,49.130001,49.869999,48.91,49.66,42.324543,212600.0,2018-04-17T00:00:00
193,49.73,49.880001,49.48,49.68,42.341583,151200.0,2018-04-18T00:00:00
194,49.650002,49.650002,48.360001,48.93,41.702377,218700.0,2018-04-19T00:00:00
195,48.860001,48.959999,48.040001,48.09,40.986443,151600.0,2018-04-20T00:00:00
196,48.099998,48.18,47.509998,47.720001,40.671104,236700.0,2018-04-23T00:00:00
197,49.25,49.349998,47.369999,47.919998,40.84156,332200.0,2018-04-24T00:00:00
198,47.849998,47.970001,47.220001,47.790001,40.730762,176100.0,2018-04-25T00:00:00
199,48.060001,48.849998,47.849998,48.540001,41.36998,214400.0,2018-04-26T00:00:00
200,48.580002,49.59,48.52,49.470001,42.162613,177300.0,2018-04-27T00:00:00
201,49.509998,49.709999,48.759998,48.880001,41.659763,221000.0,2018-04-30T00:00:00
202,48.939999,49.689999,48.59,49.32,42.034771,153600.0,2018-05-01T00:00:00
203,49.25,49.380001,48.580002,48.959999,41.727947,142800.0,2018-05-02T00:00:00
204,48.93,49.189999,48.689999,49.0,41.762035,145300.0,2018-05-03T00:00:00
